Name,Fecha,TipoInvestigacion,TipoPredio,Estado,Barrio,Estrato,AreaPrivada,AreaLote,ValorComercial,ValorM2,Longitud,Latitud,ANIO,MES,DIA
182331.0,15-03-2022,VENTA,APARTAMENTO,NUEVO,SAN LUCAS,6.0,165,0,955000000.0,5787879.0,-75.56663573,6.18328719,2022,3,15
182334.0,15-03-2022,VENTA,APARTAMENTO,NUEVO,BELEN,4.0,83,0,498000000.0,6000000.0,-75.59739455,6.22967879,2022,3,15
182475.0,17-03-2022,VENTA,APARTAMENTO,USADO,LAS LOMAS # 2,6.0,165,100,630000000.0,3818182.0,-75.5580044,6.20940005,2022,3,17
182476.0,17-03-2022,VENTA,APARTAMENTO,USADO,SAN LUCAS,5.0,123,90,830000000.0,6747967.0,-75.56273612,6.17925829,2022,3,17
182477.0,17-03-2022,VENTA,APARTAMENTO,USADO,LOS BALSOS # 1,6.0,294,196,1450000000.0,4931973.0,-75.56440379,6.18692371,2022,3,17
182535.0,18-03-2022,VENTA,APARTAMENTO,USADO,ZONA EXPANSION ALTOS DE CALASANZ,4.0,57,28,260000000.0,4561404.0,-75.6048371,6.27014074,2022,3,18
182536.0,18-03-2022,VENTA,APARTAMENTO,USADO,BELLO HORIZONTE,2.0,107,60,310000000.0,2897196.0,-75.58893142,6.28274197,2022,3,18
182550.0,22-03-2022,VENTA,APARTAMENTO,USADO,BOSTON,4.0,144,28,320000000.0,2222222.0,-75.5593224,6.24552189,2022,3,22
182553.0,22-03-2022,VENTA,APARTAMENTO,USADO,BOSTON,4.0,71,10,230000000.0,3239437.0,-75.55909112,6.24680678,2022,3,22
182554.0,22-03-2022,VENTA,APARTAMENTO,USADO,BOSTON,4.0,206,71,530000000.0,2572816.0,-75.55722772,6.2501417,2022,3,22
182556.0,22-03-2022,VENTA,APARTAMENTO,USADO,FATIMA,4.0,220,100,650000000.0,2954545.0,-75.58722052,6.23624157,2022,3,22
182557.0,22-03-2022,VENTA,APARTAMENTO,USADO,LA CASTELLANA,5.0,200,108,698000000.0,3490000.0,-75.6055173,6.24368209,2022,3,22
182559.0,22-03-2022,VENTA,APARTAMENTO,USADO,LOS ANGELES,3.0,90,26,270000000.0,3000000.0,-75.55863917,6.25099991,2022,3,22
182567.0,23-03-2022,VENTA,APARTAMENTO,USADO,SAN LUCAS,6.0,284,103,2520000000.0,8873239.0,-75.56544681,6.18225168,2022,3,23
182569.0,23-03-2022,VENTA,APARTAMENTO,USADO,BOSTON,4.0,99,40,160000000.0,1616162.0,-75.55802651,6.24946633,2022,3,23
182576.0,23-03-2022,VENTA,APARTAMENTO,USADO,LALINDE,6.0,197,0,800000000.0,4060914.0,-75.56562059,6.21431683,2022,3,23
182581.0,23-03-2022,VENTA,APARTAMENTO,USADO,BOSTON,4.0,160,86,670000000.0,4187500.0,-75.55850768,6.24958074,2022,3,23
182582.0,23-03-2022,VENTA,APARTAMENTO,USADO,CASTROPOL,6.0,109,0,530000000.0,4862385.0,-75.56904274,6.21844385,2022,3,23
182583.0,23-03-2022,VENTA,APARTAMENTO,USADO,BOSTON,4.0,45,7,200000000.0,4444444.0,-75.55926719,6.2489119,2022,3,23
182585.0,23-03-2022,VENTA,APARTAMENTO,USADO,BARRIO COLOMBIA,6.0,101,0,460000000.0,4554455.0,-75.56965337,6.2238261,2022,3,23
182587.0,23-03-2022,VENTA,APARTAMENTO,USADO,BOSTON,3.0,110,30,290000000.0,2636364.0,-75.55924029,6.24848964,2022,3,23
182588.0,23-03-2022,VENTA,APARTAMENTO,USADO,CASTROPOL,6.0,77,0,420000000.0,5454545.0,-75.56653491,6.22095893,2022,3,23
182629.0,24-03-2022,VENTA,APARTAMENTO,USADO,BOSTON,4.0,106,35,270000000.0,2547170.0,-75.5599863,6.24628925,2022,3,24
182664.0,24-03-2022,VENTA,APARTAMENTO,USADO,PROGRESO,3.0,317,101,450000000.0,1419558.0,-75.57726641,6.27599982,2022,3,24
182666.0,25-03-2022,VENTA,APARTAMENTO,USADO,BOSTON,4.0,113,57,210000000.0,1858407.0,-75.56061594,6.24620209,2022,3,25
182675.0,25-03-2022,VENTA,APARTAMENTO,USADO,BOSTON,4.0,64,10,280000000.0,4375000.0,-75.55943797,6.24943356,2022,3,25
182677.0,25-03-2022,VENTA,APARTAMENTO,USADO,BOSTON,4.0,59,10,190000000.0,3220339.0,-75.56037025,6.25051782,2022,3,25
182681.0,25-03-2022,VENTA,APARTAMENTO,USADO,SAN JOAQUIN,5.0,117,41,670000000.0,5726496.0,-75.58795412,6.24448314,2022,3,25
182683.0,25-03-2022,VENTA,APARTAMENTO,USADO,SAN JOAQUIN,5.0,84,23,385000000.0,4583333.0,-75.58776885,6.24439089,2022,3,25
182685.0,26-03-2022,VENTA,APARTAMENTO,USADO,VILLA NUEVA,4.0,58,10,256000000.0,4413793.0,-75.56114423,6.25100526,2022,3,26
182687.0,26-03-2022,VENTA,APARTAMENTO,USADO,BOSTON,4.0,47,9,186000000.0,3957447.0,-75.55985985,6.25023355,2022,3,26
182688.0,26-03-2022,VENTA,APARTAMENTO,USADO,BOSTON,4.0,59,11,220000000.0,3728814.0,-75.55985985,6.25023355,2022,3,26
182691.0,26-03-2022,VENTA,APARTAMENTO,USADO,BOSTON,4.0,48,6,168000000.0,3500000.0,-75.55929907,6.24929296,2022,3,26
182693.0,26-03-2022,VENTA,APARTAMENTO,USADO,BOSTON,4.0,60,10,270000000.0,4500000.0,-75.55943797,6.24943356,2022,3,26
182694.0,26-03-2022,VENTA,APARTAMENTO,USADO,BOSTON,4.0,60,10,260000000.0,4333333.0,-75.55943797,6.24943356,2022,3,26
182698.0,26-03-2022,VENTA,APARTAMENTO,USADO,BOSTON,4.0,49,6,178000000.0,3632653.0,-75.55926593,6.25077878,2022,3,26
182699.0,26-03-2022,VENTA,APARTAMENTO,USADO,BOSTON,4.0,46,6,176000000.0,3826087.0,-75.55926593,6.25077878,2022,3,26
182702.0,26-03-2022,VENTA,APARTAMENTO,USADO,LOS ANGELES,4.0,216,222,640000000.0,2962963.0,-75.55945759,6.25269936,2022,3,26
182703.0,28-03-2022,VENTA,APARTAMENTO,NUEVO,BOSTON,4.0,58,0,276000000.0,4758621.0,-75.55622619,6.24888678,2022,3,28
182708.0,28-03-2022,VENTA,APARTAMENTO,USADO,LOS ANGELES,4.0,77,27,280000000.0,3636364.0,-75.55863917,6.25099991,2022,3,28
182714.0,28-03-2022,VENTA,APARTAMENTO,USADO,VILLA NUEVA,4.0,137,73,490000000.0,3576642.0,-75.56123415,6.25156011,2022,3,28
182719.0,28-03-2022,VENTA,APARTAMENTO,USADO,LOS ANGELES,4.0,67,20,220000000.0,3283582.0,-75.5593253,6.2517305,2022,3,28
182724.0,28-03-2022,VENTA,APARTAMENTO,USADO,LOS ANGELES,4.0,128,0,260000000.0,2031250.0,-75.5595105,6.25210351,2022,3,28
182734.0,29-03-2022,VENTA,APARTAMENTO,USADO,LOS ANGELES,4.0,84,30,230000000.0,2738095.0,-75.55926356,6.25468083,2022,3,29
182735.0,29-03-2022,VENTA,APARTAMENTO,USADO,LA CANDELARIA,4.0,167,18,440000000.0,2639947.0,-75.56383543,6.25004283,2022,3,29
182738.0,29-03-2022,VENTA,APARTAMENTO,USADO,VILLA NUEVA,4.0,199,34,350000000.0,1758794.0,-75.56221811,6.25304906,2022,3,29
182742.0,30-03-2022,VENTA,APARTAMENTO,USADO,VILLA NUEVA,4.0,133,30,370000000.0,2781955.0,-75.5626612,6.25333174,2022,3,30
182746.0,30-03-2022,VENTA,APARTAMENTO,USADO,VILLA NUEVA,4.0,258,41,380000000.0,1472868.0,-75.56390937,6.25227911,2022,3,30
182747.0,30-03-2022,VENTA,APARTAMENTO,USADO,VILLA NUEVA,4.0,258,41,305807000.0,1185298.0,-75.56390937,6.25227911,2022,3,30
182748.0,30-03-2022,VENTA,APARTAMENTO,USADO,VILLA NUEVA,4.0,258,42,300000000.0,1162791.0,-75.56390937,6.25227911,2022,3,30
182763.0,30-03-2022,VENTA,APARTAMENTO,USADO,LOS ANGELES,4.0,68,0,290000000.0,4264706.0,-75.5599143,6.25246725,2022,3,30
182856.0,31-03-2022,VENTA,APARTAMENTO,USADO,VILLA NUEVA,4.0,113,34,260000000.0,2300885.0,-75.56067633,6.25203372,2022,3,31
182857.0,31-03-2022,VENTA,APARTAMENTO,USADO,LA CANDELARIA,4.0,251,21,450000000.0,1792829.0,-75.56384599,6.24979907,2022,3,31
182934.0,08-04-2022,VENTA,APARTAMENTO,NUEVO,LA CASTELLANA,5.0,139,282,900000000.0,6459485.0,-75.60375238,6.24077911,2022,4,8
182935.0,08-04-2022,VENTA,APARTAMENTO,NUEVO,LA CASTELLANA,5.0,125,282,700000000.0,5600000.0,-75.60375238,6.24077911,2022,4,8
182936.0,08-04-2022,VENTA,APARTAMENTO,USADO,LA CASTELLANA,5.0,119,41,460000000.0,3865546.0,-75.60388714,6.23959907,2022,4,8
182938.0,08-04-2022,VENTA,APARTAMENTO,USADO,LA CASTELLANA,5.0,282,161,750000000.0,2659574.0,-75.60445201,6.2402043,2022,4,8
182939.0,08-04-2022,VENTA,APARTAMENTO,NUEVO,LAS ACACIAS,5.0,1239,254,3766000000.0,3039548.0,-75.60100058,6.24264176,2022,4,8
182946.0,18-04-2022,VENTA,APARTAMENTO,USADO,EL VELODROMO,6.0,112,23,500000000.0,4464286.0,-75.59445047,6.25304447,2022,4,18
182947.0,18-04-2022,VENTA,APARTAMENTO,NUEVO,ZONA EXPANSION PAJARITO,3.0,46,0,163720000.0,3559130.0,-75.61324207,6.28734552,2022,4,18
182954.0,18-04-2022,VENTA,APARTAMENTO,NUEVO,CUARTA BRIGADA,4.0,74,0,476092000.0,6433676.0,-75.58948166,6.26171927,2022,4,18
182965.0,18-04-2022,VENTA,APARTAMENTO,NUEVO,ALTOS DEL POBLADO,6.0,95,31,619460000.0,6520632.0,-75.55582666,6.21662494,2022,4,18
182966.0,18-04-2022,VENTA,APARTAMENTO,NUEVO,SAN LUCAS,6.0,49,0,512000000.0,10448980.0,-75.56229804,6.18432583,2022,4,18
182972.0,18-04-2022,VENTA,APARTAMENTO,NUEVO,LOS BALSOS # 1,6.0,87,0,527675000.0,6065230.0,-75.56366042,6.19104654,2022,4,18
182975.0,18-04-2022,VENTA,APARTAMENTO,USADO,ARANJUEZ,3.0,128,86,320000000.0,2500000.0,-75.56189603,6.27924794,2022,4,18
182977.0,18-04-2022,VENTA,APARTAMENTO,USADO,SAN BERNARDO,3.0,90,35,260000000.0,2888889.0,-75.59217607,6.22591161,2022,4,18
182980.0,18-04-2022,VENTA,APARTAMENTO,USADO,EL DANUBIO,4.0,298,179,586000000.0,1966443.0,-75.6103219,6.25228175,2022,4,18
182981.0,18-04-2022,VENTA,APARTAMENTO,USADO,BARRIO CAICEDO,3.0,103,33,280000000.0,2718447.0,-75.55676237,6.24397941,2022,4,18
183000.0,19-04-2022,VENTA,APARTAMENTO,USADO,ASOMADERA # 2,6.0,537,293,1853000000.0,3450652.0,-75.56031561,6.21784991,2022,4,19
183003.0,19-04-2022,VENTA,APARTAMENTO,USADO,LA CANDELARIA,4.0,109,24,160000000.0,1467890.0,-75.56477547,6.25134106,2022,4,19
183009.0,19-04-2022,VENTA,APARTAMENTO,USADO,SANTA MARIA DE LOS ANGELES,6.0,104,32,431000000.0,4144231.0,-75.58157495,6.18866809,2022,4,19
183019.0,20-04-2022,VENTA,APARTAMENTO,USADO,LORENA,5.0,111,34,460000000.0,4144144.0,-75.59279406,6.24801386,2022,4,20
183021.0,19-04-2022,VENTA,APARTAMENTO,USADO,PATIO BONITO,5.0,80,0,500000000.0,6250000.0,-75.57545048,6.20646149,2022,4,19
183022.0,20-04-2022,VENTA,APARTAMENTO,USADO,LA MOTA,4.0,65,36,300000000.0,4615385.0,-75.59964103,6.20742235,2022,4,20
183026.0,20-04-2022,VENTA,APARTAMENTO,USADO,LOS BALSOS # 1,6.0,108,47,756000000.0,7000000.0,-75.56130524,6.19041233,2022,4,20
183033.0,20-04-2022,VENTA,APARTAMENTO,USADO,LA ESPERANZA,3.0,140,24,220000000.0,1571429.0,-75.57517256,6.29199558,2022,4,20
183037.0,20-04-2022,VENTA,APARTAMENTO,USADO,EL ESTADIO,5.0,185,118,465000000.0,2513514.0,-75.59049234,6.26014213,2022,4,20
183038.0,20-04-2022,VENTA,APARTAMENTO,USADO,ZONA EXPANSION ALTOS DE CALASANZ,4.0,69,21,305000000.0,4420290.0,-75.60899277,6.26954635,2022,4,20
183039.0,20-04-2022,VENTA,APARTAMENTO,USADO,ROSALES,5.0,180,75,375000000.0,2083333.0,-75.59363265,6.23448001,2022,4,20
183041.0,20-04-2022,VENTA,APARTAMENTO,USADO,ROSALES,6.0,75,23,340000000.0,4533333.0,-75.59073354,6.23713843,2022,4,20
183042.0,21-04-2022,VENTA,APARTAMENTO,USADO,CALASANZ,5.0,116,39,370000000.0,3189655.0,-75.60046264,6.26322334,2022,4,21
183043.0,21-04-2022,VENTA,APARTAMENTO,USADO,EL CASTILLO,6.0,71,111,561000000.0,7901408.0,-75.57586562,6.19149731,2022,4,21
183044.0,21-04-2022,VENTA,APARTAMENTO,USADO,LAURELES,6.0,240,51,1200000000.0,5000000.0,-75.59619446,6.24149814,2022,4,21
183045.0,21-04-2022,VENTA,APARTAMENTO,NUEVO,CALASANZ,5.0,131,248,520000000.0,3969466.0,-75.60025636,6.26354658,2022,4,21
183046.0,21-04-2022,VENTA,APARTAMENTO,NUEVO,CALASANZ,5.0,387,248,1500000000.0,3875969.0,-75.60025636,6.26354658,2022,4,21
183047.0,21-04-2022,VENTA,APARTAMENTO,USADO,ZONA EXPANSION ALTOS DE CALASANZ,4.0,79,24,320000000.0,4050633.0,-75.60899277,6.26954635,2022,4,21
183050.0,21-04-2022,VENTA,APARTAMENTO,USADO,SANTA MARIA DE LOS ANGELES,6.0,62,27,532000000.0,8580645.0,-75.58065341,6.18903534,2022,4,21
183051.0,21-04-2022,VENTA,APARTAMENTO,USADO,SANTA LUCIA,3.0,200,229,530000000.0,2650000.0,-75.60419465,6.25875635,2022,4,21
183052.0,21-04-2022,VENTA,APARTAMENTO,USADO,SANTA LUCIA,3.0,38,12,165000000.0,4342105.0,-75.60422505,6.25883274,2022,4,21
183053.0,21-04-2022,VENTA,APARTAMENTO,USADO,VILLA CARLOTA,6.0,90,0,920000000.0,10222222.0,-75.57392735,6.22233481,2022,4,21
183054.0,21-04-2022,VENTA,APARTAMENTO,USADO,CALASANZ,4.0,101,35,470000000.0,4653465.0,-75.59987313,6.26284304,2022,4,21
183055.0,21-04-2022,VENTA,APARTAMENTO,USADO,ZONA EXPANSION ALTOS DE CALASANZ,4.0,54,26,250000000.0,4629630.0,-75.60413871,6.26970682,2022,4,21
183056.0,21-04-2022,VENTA,APARTAMENTO,USADO,LAURELES,6.0,145,47,600000000.0,4137931.0,-75.5927623,6.24039716,2022,4,21
183058.0,21-04-2022,VENTA,APARTAMENTO,USADO,CABECERA SAN ANTONIO DE PRADO,3.0,43,10,148271040.0,3448164.0,-75.64764197,6.17560118,2022,4,21
183059.0,22-04-2022,VENTA,APARTAMENTO,NUEVO,CUARTA BRIGADA,4.0,83,36,491329495.0,5919632.0,-75.58627083,6.26106457,2022,4,22
183071.0,25-04-2022,VENTA,APARTAMENTO,USADO,BOMBONA # 1,3.0,30,83,95000000.0,3166667.0,-75.56018825,6.24373147,2022,4,25
183072.0,25-04-2022,VENTA,APARTAMENTO,USADO,BOMBONA # 1,3.0,177,41,380000000.0,2146893.0,-75.56157993,6.24319669,2022,4,25
183074.0,25-04-2022,VENTA,APARTAMENTO,USADO,GERONA,3.0,40,7,145000000.0,3625000.0,-75.55710175,6.23863569,2022,4,25
183076.0,25-04-2022,VENTA,APARTAMENTO,USADO,LORETO,3.0,101,45,230000000.0,2277228.0,-75.55681583,6.2349401,2022,4,25
183080.0,25-04-2022,VENTA,APARTAMENTO,USADO,LAS PALMAS,3.0,72,25,125000000.0,1736111.0,-75.563668,6.23876723,2022,4,25
183082.0,25-04-2022,VENTA,APARTAMENTO,USADO,LAS PALMAS,3.0,77,25,140000000.0,1818182.0,-75.563668,6.23876723,2022,4,25
183086.0,25-04-2022,VENTA,APARTAMENTO,USADO,LORETO,3.0,112,0,260000000.0,2321429.0,-75.55658966,6.23465176,2022,4,25
183087.0,25-04-2022,VENTA,APARTAMENTO,NUEVO,GERONA,3.0,80,228,210000000.0,2625000.0,-75.5604508,6.24173318,2022,4,25
183088.0,25-04-2022,VENTA,APARTAMENTO,NUEVO,GERONA,3.0,85,228,215000000.0,2529412.0,-75.5604508,6.24173318,2022,4,25
183090.0,25-04-2022,VENTA,APARTAMENTO,USADO,EL SALVADOR,3.0,85,0,320000000.0,3764706.0,-75.56151199,6.23897379,2022,4,25
183094.0,26-04-2022,VENTA,APARTAMENTO,USADO,BARRIO COLON,3.0,183,60,370000000.0,2021858.0,-75.56997182,6.23825962,2022,4,26
183097.0,26-04-2022,VENTA,APARTAMENTO,USADO,EL SALVADOR,3.0,180,0,360000000.0,2000000.0,-75.56147113,6.23923812,2022,4,26
183100.0,26-04-2022,VENTA,APARTAMENTO,USADO,GERONA,3.0,142,48,290000000.0,2042254.0,-75.56053602,6.24071021,2022,4,26
183104.0,26-04-2022,VENTA,APARTAMENTO,USADO,EL SALVADOR,3.0,145,0,390000000.0,2689655.0,-75.56097617,6.24093643,2022,4,26
183105.0,26-04-2022,VENTA,APARTAMENTO,USADO,LAS PALMAS,3.0,90,0,280000000.0,3111111.0,-75.56371641,6.24147768,2022,4,26
183107.0,26-04-2022,VENTA,APARTAMENTO,USADO,EL SALVADOR,3.0,97,38,280000000.0,2886598.0,-75.56270383,6.23903604,2022,4,26
183421.0,29-04-2022,VENTA,APARTAMENTO,USADO,LAURELES,5.0,103,35,690000000.0,6699029.0,-75.59630128,6.24278344,2022,4,29
183487.0,02-05-2022,VENTA,APARTAMENTO,USADO,LA ESPERANZA,3.0,65,41,140000000.0,2153846.0,-75.5765752,6.29672943,2022,5,2
183489.0,02-05-2022,VENTA,APARTAMENTO,USADO,CASTILLA,3.0,50,81,130000000.0,2600000.0,-75.57309942,6.29128493,2022,5,2
183506.0,02-05-2022,VENTA,APARTAMENTO,USADO,PEDREGAL,3.0,73,25,115000000.0,1575342.0,-75.57568536,6.29851934,2022,5,2
183511.0,02-05-2022,VENTA,APARTAMENTO,USADO,CASTILLA,3.0,96,48,175000000.0,1822917.0,-75.56980801,6.29295356,2022,5,2
183517.0,02-05-2022,VENTA,APARTAMENTO,USADO,GIRARDOT,3.0,130,0,250000000.0,1923077.0,-75.57227121,6.29574722,2022,5,2
183519.0,02-05-2022,VENTA,APARTAMENTO,USADO,CASTILLA,3.0,86,22,205000000.0,2383721.0,-75.57384328,6.29325447,2022,5,2
183521.0,03-05-2022,VENTA,APARTAMENTO,USADO,ASOMADERA # 1,3.0,38,4,145000000.0,3815789.0,-75.56140756,6.23025048,2022,5,3
183523.0,03-05-2022,VENTA,APARTAMENTO,USADO,GERONA,3.0,40,7,165000000.0,4125000.0,-75.55710175,6.23863569,2022,5,3
183525.0,03-05-2022,VENTA,APARTAMENTO,USADO,EL SALVADOR,3.0,125,36,274000000.0,2192000.0,-75.56251753,6.24129163,2022,5,3
183589.0,05-05-2022,VENTA,APARTAMENTO,USADO,CRISTO REY,3.0,145,70,380000000.0,2620690.0,-75.58819531,6.20578033,2022,5,5
183590.0,05-05-2022,VENTA,APARTAMENTO,USADO,CRISTO REY,3.0,117,164,350000000.0,2991453.0,-75.58784835,6.20595997,2022,5,5
183593.0,06-05-2022,VENTA,APARTAMENTO,USADO,ROSALES,5.0,480,128,960000000.0,2000000.0,-75.59459784,6.23591013,2022,5,6
183596.0,06-05-2022,VENTA,APARTAMENTO,USADO,CRISTO REY,4.0,125,61,450000000.0,3600000.0,-75.58773439,6.20723291,2022,5,6
